age,education,ethnicity (white::other),gender (female::male),hours-per-week,income (<=50k::>50k)
24,10,1,0,15,1
53,13,1,0,50,0
23,10,0,1,40,1
42,12,1,1,40,1
30,9,1,1,40,1
38,13,1,1,35,1
28,9,1,0,40,1
19,8,1,1,20,1
45,9,0,0,40,1
26,13,1,0,40,1
33,5,1,1,40,1
29,9,1,0,50,1
54,14,1,1,55,0
23,10,1,1,50,1
43,9,1,0,55,0
37,5,1,1,30,1
31,4,1,0,40,1
56,8,1,0,40,1
25,7,1,0,40,1
17,7,0,1,25,1
37,9,1,1,68,1
60,11,1,0,40,1
59,13,1,1,40,1
59,9,1,0,40,0
46,15,1,0,40,0
28,9,1,0,16,1
33,9,1,0,40,1
24,9,1,0,50,1
29,9,1,1,40,0
33,11,1,1,99,1
29,9,1,0,40,1
23,10,1,0,40,1
20,10,1,0,25,1
60,9,1,1,44,1
44,6,0,1,35,1
18,9,1,0,25,1
52,8,0,1,40,1
31,9,1,0,45,1
30,13,1,1,55,0
33,9,1,0,40,1
20,10,1,1,32,1
27,13,0,1,35,0
33,11,0,1,50,1
25,9,0,1,35,1
63,9,1,1,20,1
63,10,1,0,35,1
43,9,1,1,30,1
58,7,1,1,40,1
70,11,1,1,35,1
35,11,1,1,40,0
42,10,1,0,55,0
20,10,1,0,25,1
35,9,1,0,40,1
62,5,1,0,40,1
41,9,1,1,50,1
43,13,1,1,35,1
19,8,1,0,40,1
46,9,1,1,40,1
47,13,1,0,50,0
36,13,1,0,40,0
45,12,0,1,40,1
48,6,1,0,30,1
29,12,0,1,40,1
48,13,1,0,40,0
36,9,0,1,25,1
58,7,1,0,40,1
43,9,0,1,40,1
59,13,1,0,4,1
42,13,1,0,40,1
33,11,1,0,40,0
23,10,1,0,40,1
21,10,1,0,25,1
48,3,0,1,40,1
32,9,1,0,40,1
31,10,1,0,50,0
66,14,1,1,40,1
23,13,1,0,32,1
52,10,1,1,35,0
17,7,1,0,15,1
35,10,1,0,43,0
39,16,1,0,55,0
21,10,1,1,10,1
24,10,1,1,40,1
45,9,0,0,84,0
25,9,1,0,50,1
29,13,0,0,40,1
56,13,1,0,44,0
34,9,1,0,40,1
64,9,1,0,40,0
27,9,1,0,39,1
47,9,1,0,40,1
36,13,1,0,42,0
44,9,1,0,40,1
31,9,0,1,60,1
23,9,1,1,35,1
45,10,1,0,50,0
31,9,1,0,64,1
45,6,1,0,60,1
42,9,0,1,35,1
33,12,1,0,40,0
33,14,1,1,40,1
30,10,1,1,20,0
25,10,1,0,42,1
33,14,1,1,32,1
70,14,1,0,8,0
22,5,1,0,40,1
30,13,1,0,40,0
46,12,1,0,50,0
43,8,1,0,60,1
37,4,1,1,25,1
59,10,1,0,60,0
51,9,1,0,45,1
47,13,0,0,65,1
36,10,1,0,60,1
73,3,1,0,6,1
32,14,1,1,40,1
34,9,1,0,50,1
51,9,0,0,40,1
20,9,1,1,45,1
57,10,0,0,40,1
19,10,1,0,20,1
45,8,1,0,40,0
55,6,1,0,40,1
60,10,0,0,40,1
19,9,1,0,40,1
35,9,1,0,40,1
20,9,1,1,30,1
34,13,0,0,15,1
26,15,1,0,40,0
73,10,1,1,40,1
27,14,1,0,55,1
37,11,1,0,84,1
73,9,1,0,40,1
46,11,1,0,40,0
36,9,1,0,40,1
54,9,1,0,60,0
49,7,1,0,50,1
68,9,1,0,40,1
34,13,1,0,50,1
30,11,0,0,40,1
28,13,1,0,50,1
28,7,1,0,50,0
25,10,1,0,40,1
26,10,0,0,40,1
40,10,1,0,55,0
32,9,1,1,40,1
60,7,0,1,20,1
18,8,1,1,30,1
36,13,0,0,40,1
26,13,1,1,40,1
24,9,1,1,45,1
90,9,1,0,40,1
20,10,1,1,40,1
27,13,1,0,50,1
58,13,1,1,50,1
37,14,1,0,40,0
65,9,1,1,75,1
28,9,1,0,40,1
36,13,1,1,60,1
45,9,1,0,40,0
23,9,1,0,48,1
69,9,1,0,35,1
58,9,1,0,40,1
22,9,1,0,20,1
58,13,1,0,35,1
53,10,1,0,60,0
44,9,1,0,60,1
31,6,1,0,40,1
46,13,0,1,40,1
48,9,1,0,40,1
46,10,1,1,40,1
43,5,0,1,40,1
43,10,1,1,40,1
17,6,1,0,15,1
20,10,1,0,40,1
22,10,1,1,35,1
19,10,1,0,35,1
35,10,1,1,40,1
29,13,1,0,40,1
18,10,1,1,40,1
25,9,1,0,35,1
54,6,1,0,40,1
23,10,1,1,16,1
36,3,0,1,35,1
26,9,1,0,50,1
25,9,1,0,40,1
46,5,1,1,40,1
41,10,1,1,50,1
31,9,1,0,40,1
48,14,1,0,40,0
52,14,0,1,50,1
22,9,1,0,43,1
18,9,1,0,25,1
46,10,1,1,40,1
34,10,1,0,40,1
30,9,0,0,48,1
31,7,1,0,40,1
21,9,1,0,40,1
41,9,1,0,45,1
45,13,1,0,60,0
30,13,1,0,40,1
21,5,1,0,35,1
44,10,1,1,46,1
54,7,1,1,50,0
36,9,1,0,40,0
50,13,1,0,50,0
26,13,0,1,35,1
47,15,1,0,35,1
36,9,1,0,37,1
32,10,0,0,60,1
21,6,1,1,35,1
30,9,1,0,45,1
34,9,1,1,40,1
51,9,1,0,45,1
55,6,1,0,50,1
43,10,1,0,40,1
37,9,0,0,30,1
28,10,1,1,40,1
39,10,1,0,50,1
35,9,1,0,40,1
59,14,1,0,20,1
26,9,1,0,36,1
68,9,1,0,40,1
46,15,1,0,40,0
21,9,1,0,37,1
23,10,1,1,20,1
17,6,1,1,30,1
23,9,1,1,40,1
34,9,1,0,15,1
33,12,1,1,40,1
31,12,1,0,45,1
31,13,1,1,30,1
56,9,1,0,40,1
21,9,1,1,40,1
45,9,0,1,40,1
41,13,1,0,40,0
26,6,1,1,30,1
41,7,1,1,40,1
46,14,1,0,55,0
47,9,0,1,40,1
43,15,1,0,60,0
35,9,1,0,45,1
44,9,1,0,50,1
58,13,1,0,30,0
25,12,1,1,25,1
44,11,1,0,40,1
57,10,1,0,42,1
24,10,1,0,40,1
38,13,1,1,50,1
33,4,1,0,35,1
25,10,1,1,40,1
33,9,1,0,84,0
50,10,1,0,52,0
35,9,1,0,50,0
36,13,1,0,55,0
27,10,1,1,40,1
22,11,1,0,50,1
30,9,1,0,40,1
90,14,1,1,40,1
39,9,0,0,40,1
34,13,1,0,45,1
39,13,1,0,60,0
19,10,1,1,4,1
19,6,1,0,40,1
29,9,1,0,40,1
66,12,1,0,30,1
38,10,1,0,45,1
44,3,1,0,40,1
34,4,1,0,40,1
35,12,1,1,40,1
29,13,1,0,40,1
22,9,0,0,40,1
33,10,1,0,40,1
73,11,1,0,60,0
35,10,1,0,40,1
41,9,1,0,40,1
27,10,1,1,50,1
25,9,1,0,50,1
47,13,1,0,51,0
36,13,1,1,35,0
36,2,1,1,20,1
25,9,1,1,40,1
37,7,1,0,65,1
26,13,1,0,40,1
53,10,1,0,40,1
36,14,1,1,40,1
30,13,1,1,45,0
53,10,1,1,40,1
37,9,1,0,45,1
41,9,1,0,40,1
53,13,1,0,55,1
23,10,1,0,32,1
28,9,1,0,50,1
53,6,1,0,40,1
32,9,1,0,20,0
33,13,1,1,50,1
27,9,0,1,32,1
52,11,1,0,40,0
31,10,1,0,55,1
27,12,1,1,40,0
44,9,1,1,30,1
37,14,1,0,40,1
39,9,1,0,60,1
18,8,0,1,20,1
42,9,1,0,40,0
49,13,1,0,40,0
35,9,0,1,36,1
43,9,0,0,99,1
43,15,1,0,60,0
31,10,1,0,40,0
27,13,1,0,40,1
46,10,1,1,40,1
54,9,1,0,44,1
37,10,0,0,40,0
53,10,1,0,40,0
26,10,0,0,20,1
59,15,1,0,55,0
36,10,0,0,40,1
32,9,1,0,40,0
53,14,1,0,40,0
26,9,0,1,40,1
35,9,1,1,40,0
48,9,0,1,40,1
30,10,0,0,40,1
38,8,1,0,40,0
58,9,1,1,10,0
44,9,0,0,32,1
30,11,1,1,40,1
68,9,1,0,10,1
26,13,0,1,40,1
26,13,1,1,40,1
41,2,1,0,40,1
43,13,0,0,40,0
48,13,1,0,47,1
55,9,1,1,37,1
50,10,0,1,40,1
41,7,1,0,50,0
52,9,1,0,36,1
24,9,1,1,40,1
31,9,1,0,40,0
54,11,1,0,38,0
31,14,1,1,25,1
31,13,1,0,50,0
47,9,1,0,40,0
40,11,1,0,40,0
46,10,1,1,48,1
45,9,1,1,40,1
39,6,1,1,25,1
34,10,1,1,18,1
48,10,1,0,60,0
19,10,1,1,20,1
56,10,1,1,40,1
47,9,0,1,40,1
35,10,1,1,40,0
25,10,1,0,40,1
43,13,1,1,40,1
59,13,1,0,37,0
66,4,1,0,10,1
63,4,1,0,60,0
32,10,1,1,37,1
58,13,1,1,40,1
43,11,1,0,50,0
27,9,1,1,52,1
21,8,1,0,32,1
44,10,1,0,60,0
40,9,1,0,60,1
65,9,1,1,40,1
50,10,1,0,45,0
18,9,1,0,20,1
51,14,1,0,40,0
44,10,0,1,40,1
20,10,1,1,13,1
29,11,1,0,40,1
50,11,1,0,50,0
50,9,1,0,40,0
43,6,1,0,40,1
23,13,1,1,40,1
41,9,1,0,40,1
30,10,1,1,30,1
58,13,1,0,25,1
50,11,1,0,40,1
37,13,1,0,65,0
21,9,1,0,24,1
33,9,1,1,20,1
52,10,1,1,45,1
47,9,1,0,40,1
45,13,1,0,45,0
34,10,1,0,40,0
39,10,1,0,40,0
31,10,1,1,15,1
19,10,1,0,40,1
45,10,1,1,45,1
45,11,1,0,3,1
34,9,1,0,30,1
27,7,0,0,35,1
37,9,1,1,40,1
20,9,0,1,20,1
32,13,1,0,48,0
24,2,1,0,55,1
39,9,1,0,40,1
18,10,1,1,30,1
62,10,1,0,80,1
24,13,1,1,40,1
37,9,1,0,45,1
46,13,1,1,25,1
44,9,1,0,40,1
53,9,1,0,48,0
25,13,1,0,35,1
44,15,1,0,45,1
24,13,1,0,50,1
61,9,1,0,20,1
45,14,1,1,40,1
33,10,1,0,48,1
48,13,1,0,45,0
26,9,0,0,30,1
40,9,0,1,32,1
68,13,1,0,40,0
24,9,1,1,40,1
25,13,1,0,60,1
31,13,1,1,50,1
55,10,1,1,38,1
46,12,1,1,38,1
58,13,1,0,38,1
56,9,1,1,40,1
45,13,1,0,55,0
24,13,1,0,40,0
35,9,0,0,56,1
51,9,1,0,40,0
47,15,1,0,55,0
17,7,1,1,10,1
21,6,0,1,40,1
45,13,1,1,40,0
42,9,1,0,50,0
56,8,0,1,40,1
39,9,1,0,40,1
31,4,0,1,40,1
20,10,1,0,40,1
65,3,1,0,21,1
44,10,1,0,45,1
33,9,1,0,40,1
25,13,1,0,45,0
38,9,1,0,50,1
31,6,1,0,40,1
33,13,1,0,20,1
49,9,1,1,40,1
28,9,1,1,40,1
29,9,1,0,40,1
23,11,1,0,20,1
37,13,1,0,5,0
52,10,1,0,37,0
27,9,1,0,40,1
47,10,1,0,55,0
21,9,1,1,40,1
41,13,0,1,40,0
61,10,1,0,40,0
32,13,0,0,40,0
21,10,1,0,40,1
63,8,1,0,40,0
34,10,1,0,42,1
21,12,1,0,10,1
44,9,1,1,33,1
26,13,0,0,35,1
36,14,1,0,50,0
39,13,1,0,40,0
52,9,0,0,8,1
44,13,1,0,40,1
42,9,1,1,40,1
60,9,1,0,50,0
31,13,1,0,40,1
30,10,0,0,40,1
23,10,1,1,25,1
81,2,1,1,20,1
39,13,0,0,40,1
38,6,0,1,40,1
21,10,1,1,38,1
28,9,1,0,40,1
34,13,1,1,40,1
47,9,1,1,40,1
36,9,1,0,50,1
27,9,1,0,99,1
56,13,1,1,52,1
57,9,1,1,30,1
42,10,1,1,38,1
43,9,1,0,35,1
48,9,1,1,32,1
53,9,1,1,40,1
58,9,1,1,24,1
19,8,1,0,40,1
37,9,1,0,46,0
41,10,1,1,15,1
31,4,1,1,40,1
31,13,1,0,35,1
53,9,1,0,40,1
19,10,1,0,25,1
56,16,1,0,50,0
55,10,1,1,40,0
51,3,1,1,40,1
62,10,1,1,40,1
43,10,1,0,50,0
45,4,0,0,48,1
28,9,1,0,45,1
46,9,1,0,40,0
62,13,1,0,40,1
57,9,1,1,30,1
60,13,1,1,45,0
23,10,1,0,40,1
47,10,1,0,60,0
21,10,1,1,8,1
51,9,1,0,48,1
61,9,1,0,40,1
52,13,1,1,30,0
76,13,1,0,40,1
24,10,1,0,39,1
31,13,1,0,55,1
43,13,1,0,50,0
58,10,0,1,40,1
18,10,1,1,24,1
19,8,1,1,25,1
44,10,1,1,45,1
41,10,1,0,7,1
21,10,0,0,20,1
40,9,0,0,35,1
25,10,1,0,30,1
62,16,1,1,40,1
42,9,1,0,40,1
35,11,1,0,40,1
19,9,1,1,12,1
60,9,1,1,40,1
20,9,0,0,40,1
23,12,1,0,25,1
18,9,1,1,40,1
40,10,1,0,45,0
19,10,1,1,15,1
51,9,1,1,40,1
41,13,1,0,50,1
18,6,1,1,20,1
41,10,0,1,40,1
27,10,1,1,40,1
71,2,1,1,28,1
25,8,1,0,40,1
73,9,1,1,20,1
45,10,1,0,40,1
25,10,1,0,40,0
50,9,1,1,16,1
44,9,1,0,40,1
44,11,1,1,40,1
49,9,1,0,45,0
44,10,1,0,45,0
42,9,1,1,40,1
20,9,1,1,45,1
66,9,1,1,18,1
19,10,1,0,15,1
60,10,1,0,55,1
46,11,1,0,40,1
42,11,1,0,35,1
59,10,1,1,52,1
58,12,1,0,60,0
47,9,1,1,40,1
58,10,1,0,36,1
69,13,1,0,40,0
17,6,1,1,40,1
19,7,1,0,24,1
28,10,1,0,70,1
37,9,0,1,40,1
30,9,1,0,50,1
36,10,1,0,40,1
45,7,1,0,76,0
59,4,1,1,99,1
45,10,1,0,40,1
53,16,1,1,40,0
37,9,1,1,40,1
26,10,1,1,40,1
53,5,1,0,40,1
44,9,1,1,15,1
27,13,1,0,40,1
22,10,1,0,40,1
41,9,1,0,40,1
53,9,1,0,40,1
58,9,1,0,40,1
34,8,0,1,53,1
32,13,1,0,60,0
32,10,1,0,38,1
47,14,1,1,40,0
27,9,1,0,40,1
25,10,1,0,40,1
40,6,0,1,40,1
36,10,1,0,92,1
23,9,1,0,40,1
44,5,0,0,40,1
19,9,1,0,60,1
42,13,1,0,40,1
60,10,1,0,15,1
41,9,1,0,45,0
45,9,0,1,40,1
67,3,1,0,49,1
36,13,0,0,48,1
52,14,0,1,40,1
28,16,1,0,18,1
83,9,1,0,20,1
17,7,1,0,20,1
27,11,1,0,40,1
35,11,1,0,60,1
40,10,1,1,40,1
23,12,1,1,25,1
51,7,0,0,40,1
51,2,1,0,54,1
82,6,1,0,20,1
28,9,1,1,45,1
53,9,1,0,50,0
29,13,1,1,35,1
19,9,1,0,45,1
30,13,1,1,50,1
23,4,0,1,40,1
66,13,1,0,15,0
27,7,1,0,40,1
35,9,0,0,40,1
17,8,1,0,15,1
27,9,1,0,40,1
27,15,1,0,50,1
44,13,0,1,40,0
64,9,1,0,16,1
62,9,1,1,15,1
26,10,1,0,40,1
40,9,1,0,40,1
40,16,1,0,40,0
35,9,1,1,40,1
25,13,0,0,40,1
52,10,1,1,24,1
46,10,1,1,40,0
30,9,0,0,40,1
52,10,1,0,40,0
28,9,0,0,40,1
17,6,1,1,25,1
46,10,0,1,40,1
45,13,1,0,40,0
21,10,1,1,32,1
18,9,1,1,40,1
17,7,1,0,15,1
90,10,0,1,37,1
23,10,1,0,40,1
41,13,1,0,40,0
19,10,1,0,50,1
69,9,1,0,40,1
23,12,1,1,32,1
28,10,1,0,54,1
37,12,1,0,45,0
57,9,1,0,30,1
30,10,0,0,40,1
48,9,1,1,40,1
73,9,1,1,32,1
25,3,1,0,40,1
33,14,1,0,40,0
36,9,1,0,40,1
28,9,1,0,40,1
57,9,1,1,40,1
31,10,0,1,40,1
35,5,0,0,38,1
40,9,0,1,48,1
32,10,1,1,40,1
35,13,1,0,40,1
26,9,0,1,40,1
27,10,1,1,40,1
17,6,1,1,18,1
29,10,1,1,40,1
18,7,1,1,30,1
20,10,1,0,30,1
69,9,1,0,24,1
18,10,1,1,40,1
56,9,0,1,40,1
40,10,1,1,8,1
46,10,1,0,40,1
41,8,0,0,40,1
53,10,1,1,40,1
50,14,1,0,50,0
23,7,1,0,50,1
40,13,1,0,40,0
54,10,1,0,40,0
45,10,1,1,40,1
53,9,0,0,40,0
17,7,1,0,20,1
50,13,1,1,40,0
22,13,1,0,25,1
30,13,1,0,40,1
40,13,1,0,40,1
36,14,1,0,40,1
25,12,1,0,50,1
29,9,1,0,40,1
29,13,1,0,50,1
22,13,1,1,40,1
56,13,0,1,50,1
60,14,1,0,40,0
37,9,1,0,50,1
53,4,1,1,40,1
23,10,1,1,20,1
18,9,1,1,10,1
36,10,1,1,45,1
67,9,1,0,50,0
31,9,1,0,60,1
26,13,1,0,48,0
18,7,0,1,20,1
45,14,0,1,40,1
64,7,1,0,40,1
26,9,1,1,38,1
53,10,1,1,40,1
27,9,1,0,28,1
32,10,0,0,40,1
49,9,1,1,30,0
59,6,1,0,40,0
44,14,1,0,55,0
61,9,1,0,60,1
41,9,1,1,40,1
46,9,1,1,37,1
32,9,1,0,40,1
29,9,1,1,35,1
48,14,1,0,40,1
32,10,1,1,30,1
21,9,1,1,35,1
50,15,1,0,50,0
44,14,1,0,44,0
51,9,1,1,40,1
42,9,1,0,40,0
27,13,1,1,40,1
70,9,1,0,3,1
33,9,1,1,40,1
65,9,1,0,60,0
39,14,1,0,40,1
32,9,1,0,40,1
30,10,1,1,40,1
43,10,1,0,40,1
31,5,1,0,40,1
64,13,0,1,40,1
37,10,0,0,52,1
49,9,1,0,40,1
29,7,1,0,48,1
35,9,1,0,40,1
37,12,1,0,45,1
42,14,1,0,50,0
21,10,1,0,40,1
23,12,1,0,40,1
35,9,0,1,40,1
29,11,1,0,40,0
23,10,1,1,25,1
21,10,1,1,20,1
45,13,1,0,40,1
24,13,1,0,50,1
38,9,1,0,50,1
28,6,1,1,38,1
23,9,1,1,48,1
39,13,0,0,60,1
45,14,1,0,50,0
68,12,1,1,43,1
60,11,1,0,40,0
38,16,1,1,40,0
41,8,0,0,40,1
48,9,1,0,40,1
33,9,1,0,40,1
48,11,1,0,40,1
23,10,1,1,20,1
26,5,1,0,45,1
55,13,1,0,50,0
35,14,1,0,75,1
52,10,1,0,55,0
46,9,1,1,38,1
72,9,0,0,1,1
18,9,1,1,30,1
62,9,1,0,40,1
22,10,1,1,30,1
40,10,1,1,40,0
26,10,1,0,50,1
35,12,0,1,36,1
25,9,0,1,40,1
46,11,0,1,35,0
39,13,1,0,50,0
41,10,0,0,45,0
59,13,1,0,40,0
37,9,1,0,40,1
38,10,1,0,43,1
33,13,0,0,40,1
23,12,1,1,40,1
67,14,1,0,2,0
60,13,1,1,48,0
39,13,1,0,50,0
32,9,1,0,60,0
26,13,1,1,45,1
39,9,1,1,50,1
28,10,1,1,40,1
29,7,1,1,52,1
43,11,1,0,50,1
23,10,1,0,25,1
32,13,1,0,45,0
33,10,1,1,60,0
45,9,0,1,35,1
48,9,1,0,40,1
43,15,1,0,45,0
50,9,1,0,40,0
63,13,1,0,40,0
55,9,1,0,40,0
22,13,1,1,35,1
32,9,1,0,60,1
27,12,1,0,55,1
22,13,1,1,15,1
44,9,1,0,68,1
34,9,1,1,40,1
28,9,1,1,40,1
40,14,1,1,24,0
45,10,1,0,55,1
17,6,1,0,15,1
53,8,1,0,45,1
58,12,1,0,40,0
55,9,1,0,35,1
44,11,1,0,44,1
40,9,1,0,30,1
58,14,1,0,50,1
38,9,1,0,40,0
62,5,0,1,22,1
31,11,1,0,38,1
31,7,1,0,40,1
30,9,1,0,45,1
37,9,1,1,40,1
38,9,1,0,40,1
58,8,1,0,40,1
30,13,1,0,50,0
28,11,1,1,40,1
46,10,1,1,70,1
34,13,1,1,40,1
39,10,1,0,99,1
61,10,1,1,20,1
30,11,1,1,40,1
31,9,1,1,40,1
21,9,1,0,40,1
50,9,1,0,58,1
47,9,1,0,33,1
20,9,1,0,40,1
23,13,1,1,30,1
46,2,1,1,40,1
20,9,1,0,45,1
33,13,1,0,50,0
30,10,1,1,30,1
43,10,1,1,40,1
23,10,1,0,60,1
34,13,1,0,50,0
25,10,1,0,40,1
50,9,1,1,40,0
44,14,1,1,24,0
26,10,1,1,40,1
35,16,1,1,80,0
48,9,1,0,15,1
26,9,0,0,40,1
41,14,1,1,40,1
25,13,1,0,40,1
33,11,1,1,55,1
24,13,1,1,40,1
31,13,1,1,40,1
24,12,1,1,2,1
41,5,1,1,40,1
38,10,1,0,45,1
19,9,1,0,40,1
19,9,1,0,40,1
24,9,1,0,40,1
59,13,1,0,40,1
67,14,1,0,55,0
49,6,0,0,40,1
35,11,1,0,40,0
44,10,1,0,45,0
58,10,1,0,40,0
22,12,1,0,60,1
21,10,1,0,10,1
50,10,1,0,50,1
44,12,1,0,48,1
36,10,0,0,40,1
30,10,1,0,48,0
52,9,1,0,40,0
35,9,1,0,90,1
48,11,1,0,48,1
23,9,1,0,40,1
37,14,1,0,50,1
44,14,1,0,55,0
44,9,1,0,50,0
36,13,1,0,40,1
26,10,1,0,12,1
31,13,1,0,45,0
23,9,0,0,12,1
29,9,1,0,50,1
53,9,0,1,40,1
52,11,1,0,40,1
55,9,1,0,40,0
31,6,1,0,40,1
19,9,1,1,16,1
64,9,1,1,30,1
55,9,1,0,40,1
48,14,1,0,55,0
20,9,1,1,40,1
50,9,1,1,30,0
45,13,1,0,51,1
17,6,1,0,10,1
38,9,1,1,25,1
43,9,1,1,40,0
22,9,1,0,30,1
63,9,1,1,40,1
36,13,1,0,45,1
56,13,1,0,50,0
43,15,0,0,40,1
41,13,1,0,45,0
41,9,1,1,40,1
36,13,1,0,45,1
59,16,1,0,50,0
46,12,1,0,44,0
23,13,1,1,36,1
46,10,1,0,20,1
53,13,1,0,40,0
47,9,0,0,56,1
46,14,1,1,40,1
47,9,1,0,56,0
29,9,1,0,30,0
32,11,1,1,40,1
90,9,1,0,40,1
63,13,1,0,49,1
23,11,0,0,40,1
76,13,1,0,30,1
23,11,1,1,40,1
44,10,0,1,30,0
81,6,1,1,28,1
17,6,0,1,12,1
56,11,1,0,40,0
58,6,1,0,40,1
45,13,1,0,45,0
25,9,1,0,40,1
36,13,0,1,35,0
32,11,1,1,24,0
25,9,1,0,30,1
29,10,1,0,40,0
23,9,1,0,60,1
41,14,1,0,55,0
48,13,0,0,40,0
29,9,1,0,60,1
27,14,0,0,20,1
55,10,1,0,40,1
30,7,0,0,40,1
45,10,0,1,40,1
50,9,1,0,40,1
22,9,1,0,50,1
80,9,0,1,32,1
30,9,1,0,44,1
20,10,1,1,20,1
29,9,1,0,35,1
56,10,1,0,40,1
63,13,1,0,40,1
20,9,1,0,40,1
38,9,0,1,40,1
31,9,1,0,40,1
21,10,1,0,35,1
47,6,1,0,46,0
25,13,0,1,40,1
31,10,0,1,38,1
28,9,1,1,40,1
38,9,1,0,99,1
30,13,1,0,40,1
39,9,1,0,40,0
27,13,1,1,36,1
26,10,1,1,40,1
47,9,1,1,40,1
27,9,1,0,50,1
43,10,0,0,32,1
32,13,1,0,55,1
20,10,0,0,30,1
21,8,0,1,20,1
32,11,1,0,40,1
37,11,0,0,48,1
45,9,0,0,40,1
37,12,1,0,40,0
54,5,1,1,15,1
24,13,1,0,25,1
28,7,1,0,30,1
23,10,1,0,40,1
54,9,1,0,40,1
40,9,1,0,40,0
38,10,1,0,48,0
71,6,1,0,40,1
51,10,1,1,40,1
52,10,1,0,5,1
30,13,1,1,40,1
34,9,1,0,40,0
38,6,1,1,40,1
43,11,1,1,40,0
43,7,1,0,42,1
36,10,0,0,40,0
24,10,1,1,40,1
29,2,0,0,40,1
55,6,0,1,40,1
51,14,1,0,60,0
43,9,0,1,40,1
28,9,1,0,40,1
54,12,1,0,45,1
47,10,1,0,40,0
47,13,1,0,55,0
47,10,1,0,57,0
38,10,1,1,35,1
60,3,1,0,40,1
19,9,0,1,25,1
22,10,0,1,25,1
55,14,1,0,40,0
44,10,0,1,35,1
53,2,1,0,67,0
44,14,1,1,40,0
28,13,1,0,50,1
30,10,0,1,40,1
39,9,0,1,40,1
43,9,1,1,40,1
24,13,1,1,40,1
27,11,1,0,56,1
64,3,1,0,70,1
41,10,1,0,40,0
28,9,1,0,40,1
61,9,1,0,30,1
27,7,1,1,40,1
49,10,1,1,32,1
20,10,1,0,40,1
41,13,1,1,40,1
28,9,1,0,40,1
36,9,1,0,40,1
44,13,1,0,40,1
51,13,1,1,20,0
40,10,0,1,38,1
19,9,1,1,40,1
54,10,1,1,40,1
55,9,1,0,40,1
57,11,1,1,40,1
29,10,1,1,30,1
51,9,1,1,43,1
44,9,1,0,37,1
35,11,1,0,42,1
40,9,1,0,40,1
46,4,1,1,32,1
25,10,1,0,60,0
33,13,1,0,36,1
32,10,1,1,40,1
22,9,1,1,40,1
39,10,0,1,40,1
18,9,0,0,40,1
43,9,0,1,45,1
46,9,1,0,40,1
63,10,1,0,48,0
40,10,1,0,8,1
59,13,1,0,60,0
40,14,1,1,40,1
23,9,1,0,35,1
64,9,1,0,10,1
36,11,1,0,60,1
48,9,1,1,40,1
43,10,1,1,40,0
18,6,1,1,30,1
17,7,1,0,16,1
36,15,1,0,50,1
53,9,1,0,40,0
36,10,1,1,39,1
20,9,1,0,40,1
22,13,1,1,60,1
34,13,1,0,40,0
39,7,1,0,40,1
57,10,1,1,40,1
30,6,1,1,40,1
37,15,1,0,60,0
51,9,1,0,40,0
38,9,1,0,40,1
34,9,1,1,35,1
47,9,0,1,40,1
28,9,1,0,40,1
25,6,1,0,24,1
25,10,1,1,60,1
50,14,1,0,65,0
50,9,1,0,40,0
43,13,1,0,48,1
27,9,1,0,75,1
32,9,1,0,50,1
44,6,1,0,35,1
19,9,0,1,20,1
53,10,1,0,40,0
21,9,1,0,40,1
26,9,1,0,40,1
68,9,1,0,12,1
31,10,1,0,57,1
32,13,1,0,50,0
33,14,1,0,40,1
49,9,0,0,40,1
24,7,1,0,65,1
30,9,1,0,42,1
49,9,1,0,40,0
18,7,0,0,40,1
30,10,1,1,37,1
51,9,1,0,40,1
52,10,1,0,40,1
52,9,1,0,30,1
23,9,0,0,32,1
23,6,1,0,60,1
36,9,1,0,48,1
19,7,1,0,25,1
53,9,1,0,60,1
17,7,1,0,25,1
69,9,1,1,8,1
46,13,1,1,40,1
33,9,1,0,46,1
40,10,1,0,45,1
56,10,1,0,60,1
29,14,1,0,40,1
41,10,1,1,38,1
22,9,1,0,45,1
28,4,1,0,40,1
31,13,1,0,46,1
35,13,1,1,40,1
38,10,0,0,40,1
17,6,1,1,10,1
39,6,1,0,40,1
27,10,0,0,40,1
50,9,1,1,40,1
56,9,1,0,40,1
80,9,1,0,20,1
38,10,1,1,15,1
52,9,0,0,40,0
26,13,0,0,38,1
43,9,0,1,40,1
45,13,1,1,42,1
41,11,0,0,40,0
30,12,1,1,25,1
24,10,1,0,40,1
43,10,1,1,20,1
44,13,1,0,70,0
54,9,0,0,40,1
23,13,1,1,40,0
33,9,1,0,60,0
18,7,1,0,16,1
38,10,1,1,40,1
41,11,1,0,45,1
22,8,1,0,48,1
66,4,1,0,40,0
70,9,1,0,40,1
58,6,1,1,35,0
60,14,1,1,10,1
24,6,0,0,65,1
61,7,1,1,36,1
35,13,1,0,40,1
19,10,1,1,40,1
52,9,0,1,40,1
38,13,1,0,50,0
39,9,1,0,40,1
33,13,1,0,50,1
52,9,1,1,40,1
41,9,1,1,44,1
37,10,1,0,55,1
38,13,1,0,45,0
27,10,1,1,40,1
38,14,1,1,40,1
38,13,0,0,60,0
49,9,1,0,30,0
38,13,1,0,45,0
22,9,1,0,55,1
40,12,1,0,40,0
20,9,1,0,40,1
34,16,1,1,99,1
24,14,1,0,56,1
58,13,1,0,40,0
24,10,1,1,40,1
43,9,1,0,45,1
38,9,1,1,40,1
